path,label
images\train\fatigue\2879.jpg,0
images\train\fatigue\28802.jpg,0
images\train\fatigue\28833.jpg,0
images\train\fatigue\28852.jpg,0
images\train\fatigue\28853.jpg,0
images\train\fatigue\28865.jpg,0
images\train\fatigue\28876.jpg,0
images\train\fatigue\28880.jpg,0
images\train\fatigue\28886.jpg,0
images\train\fatigue\28887.jpg,0
images\train\fatigue\28889.jpg,0
images\train\fatigue\28899.jpg,0
images\train\fatigue\289.jpg,0
images\train\fatigue\28916.jpg,0
images\train\fatigue\2892.jpg,0
images\train\fatigue\28921.jpg,0
images\train\fatigue\28922.jpg,0
images\train\fatigue\28923.jpg,0
images\train\fatigue\28926.jpg,0
images\train\fatigue\28930.jpg,0
images\train\fatigue\28937.jpg,0
images\train\fatigue\28944.jpg,0
images\train\fatigue\28959.jpg,0
images\train\fatigue\2896.jpg,0
images\train\fatigue\28961.jpg,0
images\train\fatigue\28978.jpg,0
images\train\fatigue\28985.jpg,0
images\train\fatigue\28993.jpg,0
images\train\fatigue\29002.jpg,0
images\train\fatigue\29010.jpg,0
images\train\fatigue\29025.jpg,0
images\train\fatigue\29029.jpg,0
images\train\fatigue\29034.jpg,0
images\train\fatigue\29046.jpg,0
images\train\fatigue\29049.jpg,0
images\train\fatigue\29052.jpg,0
images\train\fatigue\29063.jpg,0
images\train\fatigue\29064.jpg,0
images\train\fatigue\29078.jpg,0
images\train\fatigue\29081.jpg,0
images\train\fatigue\29083.jpg,0
images\train\fatigue\29087.jpg,0
images\train\fatigue\29088.jpg,0
images\train\fatigue\29097.jpg,0
images\train\fatigue\29114.jpg,0
images\train\fatigue\2912.jpg,0
images\train\fatigue\29128.jpg,0
images\train\fatigue\29135.jpg,0
images\train\fatigue\29138.jpg,0
images\train\fatigue\29139.jpg,0
images\train\fatigue\29140.jpg,0
images\train\fatigue\29141.jpg,0
images\train\fatigue\2916.jpg,0
images\train\fatigue\29162.jpg,0
images\train\fatigue\29163.jpg,0
images\train\fatigue\29166.jpg,0
images\train\fatigue\29174.jpg,0
images\train\fatigue\29188.jpg,0
images\train\fatigue\29203.jpg,0
images\train\fatigue\29204.jpg,0
images\train\fatigue\29206.jpg,0
images\train\fatigue\29207.jpg,0
images\train\fatigue\29218.jpg,0
images\train\fatigue\29228.jpg,0
images\train\fatigue\29231.jpg,0
images\train\fatigue\29237.jpg,0
images\train\fatigue\29251.jpg,0
images\train\fatigue\29261.jpg,0
images\train\fatigue\29264.jpg,0
images\train\fatigue\29270.jpg,0
images\train\fatigue\2929.jpg,0
images\train\fatigue\293.jpg,0
images\train\fatigue\29301.jpg,0
images\train\fatigue\29306.jpg,0
images\train\fatigue\29307.jpg,0
images\train\fatigue\29309.jpg,0
images\train\fatigue\29314.jpg,0
images\train\fatigue\29316.jpg,0
images\train\fatigue\29317.jpg,0
images\train\fatigue\29331.jpg,0
images\train\fatigue\29335.jpg,0
images\train\fatigue\29342.jpg,0
images\train\fatigue\29350.jpg,0
images\train\fatigue\29367.jpg,0
images\train\fatigue\29369.jpg,0
images\train\fatigue\29377.jpg,0
images\train\fatigue\29381.jpg,0
images\train\fatigue\29386.jpg,0
images\train\fatigue\29387.jpg,0
images\train\fatigue\29393.jpg,0
images\train\fatigue\29401.jpg,0
images\train\fatigue\29412.jpg,0
images\train\fatigue\2942.jpg,0
images\train\fatigue\29420.jpg,0
images\train\fatigue\29425.jpg,0
images\train\fatigue\29433.jpg,0
images\train\fatigue\2944.jpg,0
images\train\fatigue\29446.jpg,0
images\train\fatigue\29468.jpg,0
images\train\fatigue\29481.jpg,0
images\train\fatigue\29489.jpg,0
images\train\fatigue\29502.jpg,0
images\train\fatigue\29510.jpg,0
images\train\fatigue\29518.jpg,0
images\train\fatigue\2952.jpg,0
images\train\fatigue\29521.jpg,0
images\train\fatigue\29524.jpg,0
images\train\fatigue\29531.jpg,0
images\train\fatigue\29538.jpg,0
images\train\fatigue\29546.jpg,0
images\train\fatigue\29550.jpg,0
images\train\fatigue\29552.jpg,0
images\train\fatigue\29560.jpg,0
images\train\fatigue\29565.jpg,0
images\train\fatigue\29569.jpg,0
images\train\fatigue\29573.jpg,0
images\train\fatigue\29576.jpg,0
images\train\fatigue\29583.jpg,0
images\train\fatigue\29584.jpg,0
images\train\fatigue\29594.jpg,0
images\train\fatigue\29597.jpg,0
images\train\fatigue\29602.jpg,0
images\train\fatigue\29620.jpg,0
images\train\fatigue\29623.jpg,0
images\train\fatigue\29625.jpg,0
images\train\fatigue\29633.jpg,0
images\train\fatigue\29635.jpg,0
images\train\fatigue\29638.jpg,0
images\train\fatigue\2964.jpg,0
images\train\fatigue\29642.jpg,0
images\train\fatigue\29644.jpg,0
images\train\fatigue\29654.jpg,0
images\train\fatigue\2966.jpg,0
images\train\fatigue\29665.jpg,0
images\train\fatigue\29687.jpg,0
images\train\fatigue\29689.jpg,0
images\train\fatigue\29693.jpg,0
images\train\fatigue\29710.jpg,0
images\train\fatigue\29715.jpg,0
images\train\fatigue\29728.jpg,0
images\train\fatigue\29737.jpg,0
images\train\fatigue\29743.jpg,0
images\train\fatigue\29749.jpg,0
images\train\fatigue\29755.jpg,0
images\train\fatigue\29761.jpg,0
images\train\fatigue\29765.jpg,0
images\train\fatigue\29779.jpg,0
images\train\fatigue\29780.jpg,0
images\train\fatigue\29781.jpg,0
images\train\fatigue\29783.jpg,0
images\train\fatigue\29786.jpg,0
images\train\fatigue\2980.jpg,0
images\train\fatigue\29804.jpg,0
images\train\fatigue\29816.jpg,0
images\train\fatigue\29825.jpg,0
images\train\fatigue\2983.jpg,0
images\train\fatigue\29832.jpg,0
images\train\fatigue\29852.jpg,0
images\train\fatigue\29854.jpg,0
images\train\fatigue\29858.jpg,0
images\train\fatigue\29861.jpg,0
images\train\fatigue\29873.jpg,0
images\train\fatigue\29876.jpg,0
images\train\fatigue\2989.jpg,0
images\train\fatigue\29900.jpg,0
images\train\fatigue\29914.jpg,0
images\train\fatigue\2992.jpg,0
images\train\fatigue\29922.jpg,0
images\train\fatigue\2994.jpg,0
images\train\fatigue\29942.jpg,0
images\train\fatigue\29949.jpg,0
images\train\fatigue\29956.jpg,0
images\train\fatigue\2996.jpg,0
images\train\fatigue\29960.jpg,0
images\train\fatigue\29964.jpg,0
images\train\fatigue\29972.jpg,0
images\train\fatigue\29982.jpg,0
images\train\fatigue\29985.jpg,0
images\train\fatigue\29986.jpg,0
images\train\fatigue\2999.jpg,0
images\train\fatigue\3.jpg,0
images\train\fatigue\30000.jpg,0
images\train\fatigue\30017.jpg,0
images\train\fatigue\30023.jpg,0
images\train\fatigue\30025.jpg,0
images\train\fatigue\30032.jpg,0
images\train\fatigue\30042.jpg,0
images\train\fatigue\30050.jpg,0
images\train\fatigue\30088.jpg,0
images\train\fatigue\30090.jpg,0
images\train\fatigue\30123.jpg,0
images\train\fatigue\3013.jpg,0
images\train\fatigue\30130.jpg,0
images\train\fatigue\30133.jpg,0
images\train\fatigue\30134.jpg,0
images\train\fatigue\30137.jpg,0
images\train\fatigue\30138.jpg,0
images\train\fatigue\30150.jpg,0
images\train\fatigue\30154.jpg,0
images\train\fatigue\30162.jpg,0
images\train\fatigue\30179.jpg,0
images\train\fatigue\30183.jpg,0
images\train\fatigue\3019.jpg,0
images\train\fatigue\30208.jpg,0
images\train\fatigue\30211.jpg,0
images\train\fatigue\30214.jpg,0
images\train\fatigue\30215.jpg,0
images\train\fatigue\30224.jpg,0
images\train\fatigue\30226.jpg,0
images\train\fatigue\30231.jpg,0
images\train\fatigue\30233.jpg,0
images\train\fatigue\30254.jpg,0
images\train\fatigue\30270.jpg,0
images\train\fatigue\30272.jpg,0
images\train\fatigue\30277.jpg,0
images\train\fatigue\3028.jpg,0
images\train\fatigue\30298.jpg,0
images\train\fatigue\30308.jpg,0
images\train\fatigue\3031.jpg,0
images\train\fatigue\30310.jpg,0
images\train\fatigue\30314.jpg,0
images\train\fatigue\30323.jpg,0
images\train\fatigue\3033.jpg,0
images\train\fatigue\30344.jpg,0
images\train\fatigue\30363.jpg,0
images\train\fatigue\30364.jpg,0
images\train\fatigue\3037.jpg,0
images\train\fatigue\30378.jpg,0
images\train\fatigue\30383.jpg,0
images\train\fatigue\30389.jpg,0
images\train\fatigue\3039.jpg,0
images\train\fatigue\30402.jpg,0
images\train\fatigue\30404.jpg,0
images\train\fatigue\30411.jpg,0
images\train\fatigue\30418.jpg,0
images\train\fatigue\30421.jpg,0
images\train\fatigue\3043.jpg,0
images\train\fatigue\30432.jpg,0
images\train\fatigue\30433.jpg,0
images\train\fatigue\30434.jpg,0
images\train\fatigue\30435.jpg,0
images\train\fatigue\30438.jpg,0
images\train\fatigue\30442.jpg,0
images\train\fatigue\30444.jpg,0
images\train\fatigue\30455.jpg,0
images\train\fatigue\30466.jpg,0
images\train\fatigue\30469.jpg,0
images\train\fatigue\30473.jpg,0
images\train\fatigue\30487.jpg,0
images\train\fatigue\305.jpg,0
images\train\fatigue\30504.jpg,0
images\train\fatigue\30505.jpg,0
images\train\fatigue\30511.jpg,0
images\train\fatigue\30519.jpg,0
images\train\fatigue\3052.jpg,0
images\train\fatigue\30523.jpg,0
images\train\fatigue\30525.jpg,0
images\train\fatigue\30529.jpg,0
images\train\fatigue\30540.jpg,0
images\train\fatigue\30557.jpg,0
images\train\fatigue\30575.jpg,0
images\train\fatigue\30576.jpg,0
images\train\fatigue\30588.jpg,0
images\train\fatigue\30595.jpg,0
images\train\fatigue\306.jpg,0
images\train\fatigue\30602.jpg,0
images\train\fatigue\30607.jpg,0
images\train\fatigue\30617.jpg,0
images\train\fatigue\3062.jpg,0
images\train\fatigue\30632.jpg,0
images\train\fatigue\30633.jpg,0
images\train\fatigue\30634.jpg,0
images\train\fatigue\30645.jpg,0
images\train\fatigue\3065.jpg,0
images\train\fatigue\30650.jpg,0
images\train\fatigue\30653.jpg,0
images\train\fatigue\30654.jpg,0
images\train\fatigue\30655.jpg,0
images\train\fatigue\30656.jpg,0
images\train\fatigue\30659.jpg,0
images\train\fatigue\30665.jpg,0
images\train\fatigue\30671.jpg,0
images\train\fatigue\30674.jpg,0
images\train\fatigue\30691.jpg,0
images\train\fatigue\30701.jpg,0
images\train\fatigue\30702.jpg,0
images\train\fatigue\30705.jpg,0
images\train\fatigue\30711.jpg,0
images\train\fatigue\30712.jpg,0
images\train\fatigue\30715.jpg,0
images\train\fatigue\30731.jpg,0
images\train\fatigue\3074.jpg,0
images\train\fatigue\30740.jpg,0
images\train\fatigue\30743.jpg,0
images\train\fatigue\30750.jpg,0
images\train\fatigue\30752.jpg,0
images\train\fatigue\30757.jpg,0
images\train\fatigue\30764.jpg,0
images\train\fatigue\30767.jpg,0
images\train\fatigue\30776.jpg,0
images\train\fatigue\3078.jpg,0
images\train\fatigue\30784.jpg,0
images\train\fatigue\30785.jpg,0
images\train\fatigue\30791.jpg,0
images\train\fatigue\30800.jpg,0
images\train\fatigue\30810.jpg,0
images\train\fatigue\30816.jpg,0
images\train\fatigue\3082.jpg,0
images\train\fatigue\30833.jpg,0
images\train\fatigue\30838.jpg,0
images\train\fatigue\30839.jpg,0
images\train\fatigue\30846.jpg,0
images\train\fatigue\30863.jpg,0
images\train\fatigue\30879.jpg,0
images\train\fatigue\30880.jpg,0
images\train\fatigue\30892.jpg,0
images\train\fatigue\30898.jpg,0
images\train\fatigue\30900.jpg,0
images\train\fatigue\30911.jpg,0
images\train\fatigue\30913.jpg,0
images\train\fatigue\30919.jpg,0
images\train\fatigue\30922.jpg,0
images\train\fatigue\30923.jpg,0
images\train\fatigue\30927.jpg,0
images\train\fatigue\30946.jpg,0
images\train\fatigue\30950.jpg,0
images\train\fatigue\30957.jpg,0
images\train\fatigue\30958.jpg,0
images\train\fatigue\30963.jpg,0
images\train\fatigue\30968.jpg,0
images\train\fatigue\30969.jpg,0
images\train\fatigue\30980.jpg,0
images\train\fatigue\30988.jpg,0
images\train\fatigue\30991.jpg,0
images\train\fatigue\30994.jpg,0
images\train\fatigue\30996.jpg,0
images\train\fatigue\310.jpg,0
images\train\fatigue\31002.jpg,0
images\train\fatigue\31025.jpg,0
images\train\fatigue\31032.jpg,0
images\train\fatigue\31036.jpg,0
images\train\fatigue\31040.jpg,0
images\train\fatigue\31049.jpg,0
images\train\fatigue\31060.jpg,0
images\train\fatigue\31065.jpg,0
images\train\fatigue\31067.jpg,0
images\train\fatigue\31078.jpg,0
images\train\fatigue\31092.jpg,0
images\train\fatigue\31094.jpg,0
images\train\fatigue\31109.jpg,0
images\train\fatigue\3111.jpg,0
images\train\fatigue\31111.jpg,0
images\train\fatigue\31115.jpg,0
images\train\fatigue\31117.jpg,0
images\train\fatigue\31143.jpg,0
images\train\fatigue\31156.jpg,0
images\train\fatigue\31158.jpg,0
images\train\fatigue\31161.jpg,0
images\train\fatigue\31166.jpg,0
images\train\fatigue\31168.jpg,0
images\train\fatigue\31174.jpg,0
images\train\fatigue\31175.jpg,0
images\train\fatigue\31182.jpg,0
images\train\fatigue\31183.jpg,0
images\train\fatigue\31186.jpg,0
images\train\fatigue\31190.jpg,0
images\train\fatigue\31191.jpg,0
images\train\fatigue\31197.jpg,0
images\train\fatigue\31216.jpg,0
images\train\fatigue\31217.jpg,0
images\train\fatigue\31218.jpg,0
images\train\fatigue\31220.jpg,0
images\train\fatigue\31225.jpg,0
images\train\fatigue\31227.jpg,0
images\train\fatigue\31237.jpg,0
images\train\fatigue\31249.jpg,0
images\train\fatigue\3125.jpg,0
images\train\fatigue\3126.jpg,0
images\train\fatigue\31267.jpg,0
images\train\fatigue\31272.jpg,0
images\train\fatigue\31277.jpg,0
images\train\fatigue\31281.jpg,0
images\train\fatigue\31283.jpg,0
images\train\fatigue\31288.jpg,0
images\train\fatigue\31290.jpg,0
images\train\fatigue\31300.jpg,0
images\train\fatigue\31302.jpg,0
images\train\fatigue\31313.jpg,0
images\train\fatigue\31319.jpg,0
images\train\fatigue\31321.jpg,0
images\train\fatigue\31325.jpg,0
images\train\fatigue\31326.jpg,0
images\train\fatigue\31327.jpg,0
images\train\fatigue\31333.jpg,0
images\train\fatigue\31336.jpg,0
images\train\fatigue\31351.jpg,0
images\train\fatigue\31355.jpg,0
images\train\fatigue\31381.jpg,0
images\train\fatigue\31386.jpg,0
images\train\fatigue\31387.jpg,0
images\train\fatigue\31393.jpg,0
images\train\fatigue\31394.jpg,0
images\train\fatigue\31397.jpg,0
images\train\fatigue\31401.jpg,0
images\train\fatigue\31404.jpg,0
images\train\fatigue\31406.jpg,0
images\train\fatigue\31407.jpg,0
images\train\fatigue\31408.jpg,0
images\train\fatigue\3141.jpg,0
images\train\fatigue\31416.jpg,0
images\train\fatigue\31417.jpg,0
images\train\fatigue\3143.jpg,0
images\train\fatigue\31431.jpg,0
images\train\fatigue\31434.jpg,0
images\train\fatigue\31437.jpg,0
images\train\fatigue\31454.jpg,0
images\train\fatigue\31455.jpg,0
images\train\fatigue\31459.jpg,0
images\train\fatigue\31460.jpg,0
images\train\fatigue\31468.jpg,0
images\train\fatigue\31470.jpg,0
images\train\fatigue\31471.jpg,0
images\train\fatigue\31480.jpg,0
images\train\fatigue\31484.jpg,0
images\train\fatigue\3149.jpg,0
images\train\fatigue\31490.jpg,0
images\train\fatigue\31499.jpg,0
images\train\fatigue\31503.jpg,0
images\train\fatigue\31508.jpg,0
images\train\fatigue\31511.jpg,0
images\train\fatigue\31516.jpg,0
images\train\fatigue\31521.jpg,0
images\train\fatigue\31522.jpg,0
images\train\fatigue\31536.jpg,0
images\train\fatigue\31537.jpg,0
images\train\fatigue\31539.jpg,0
images\train\fatigue\3154.jpg,0
images\train\fatigue\31547.jpg,0
images\train\fatigue\31548.jpg,0
images\train\fatigue\31552.jpg,0
images\train\fatigue\31555.jpg,0
images\train\fatigue\31580.jpg,0
images\train\fatigue\31583.jpg,0
images\train\fatigue\31585.jpg,0
images\train\fatigue\3160.jpg,0
images\train\fatigue\31600.jpg,0
images\train\fatigue\31601.jpg,0
images\train\fatigue\31610.jpg,0
images\train\fatigue\31615.jpg,0
images\train\fatigue\31616.jpg,0
images\train\fatigue\31619.jpg,0
images\train\fatigue\31626.jpg,0
images\train\fatigue\3163.jpg,0
images\train\fatigue\31642.jpg,0
images\train\fatigue\31646.jpg,0
images\train\fatigue\31652.jpg,0
images\train\fatigue\31654.jpg,0
images\train\fatigue\31656.jpg,0
images\train\fatigue\31660.jpg,0
images\train\fatigue\3167.jpg,0
images\train\fatigue\31676.jpg,0
images\train\fatigue\3168.jpg,0
images\train\fatigue\317.jpg,0
images\train\fatigue\31700.jpg,0
images\train\fatigue\31705.jpg,0
images\train\fatigue\31708.jpg,0
images\train\fatigue\31710.jpg,0
images\train\fatigue\31721.jpg,0
images\train\fatigue\31728.jpg,0
images\train\fatigue\31733.jpg,0
images\train\fatigue\31740.jpg,0
images\train\fatigue\31759.jpg,0
images\train\fatigue\31762.jpg,0
images\train\fatigue\31783.jpg,0
images\train\fatigue\31788.jpg,0
images\train\fatigue\31791.jpg,0
images\train\fatigue\318.jpg,0
images\train\fatigue\31807.jpg,0
images\train\fatigue\31816.jpg,0
images\train\fatigue\31817.jpg,0
images\train\fatigue\31819.jpg,0
images\train\fatigue\31824.jpg,0
images\train\fatigue\31827.jpg,0
images\train\fatigue\31829.jpg,0
images\train\fatigue\31834.jpg,0
images\train\fatigue\31837.jpg,0
images\train\fatigue\31838.jpg,0
images\train\fatigue\31843.jpg,0
images\train\fatigue\31845.jpg,0
images\train\fatigue\3185.jpg,0
images\train\fatigue\31852.jpg,0
images\train\fatigue\31859.jpg,0
images\train\fatigue\31868.jpg,0
images\train\fatigue\31871.jpg,0
images\train\fatigue\31881.jpg,0
images\train\fatigue\31886.jpg,0
images\train\fatigue\31887.jpg,0
images\train\fatigue\31893.jpg,0
images\train\fatigue\31894.jpg,0
images\train\fatigue\31900.jpg,0
images\train\fatigue\31901.jpg,0
images\train\fatigue\31907.jpg,0
images\train\fatigue\31911.jpg,0
images\train\fatigue\31912.jpg,0
images\train\fatigue\31913.jpg,0
images\train\fatigue\31938.jpg,0
images\train\fatigue\31941.jpg,0
images\train\fatigue\31957.jpg,0
images\train\fatigue\3196.jpg,0
images\train\fatigue\31967.jpg,0
images\train\fatigue\31975.jpg,0
images\train\fatigue\31976.jpg,0
images\train\fatigue\31980.jpg,0
images\train\fatigue\31984.jpg,0
images\train\fatigue\31988.jpg,0
images\train\fatigue\31992.jpg,0
images\train\fatigue\31995.jpg,0
images\train\fatigue\32002.jpg,0
images\train\fatigue\32006.jpg,0
images\train\fatigue\32010.jpg,0
images\train\fatigue\32015.jpg,0
images\train\fatigue\32025.jpg,0
images\train\fatigue\32026.jpg,0
images\train\fatigue\32030.jpg,0
images\train\fatigue\32038.jpg,0
images\train\fatigue\32042.jpg,0
images\train\fatigue\32044.jpg,0
images\train\fatigue\32045.jpg,0
images\train\fatigue\3205.jpg,0
images\train\fatigue\32054.jpg,0
images\train\fatigue\32060.jpg,0
images\train\fatigue\32064.jpg,0
images\train\fatigue\32065.jpg,0
images\train\fatigue\32067.jpg,0
images\train\fatigue\32077.jpg,0
images\train\fatigue\32083.jpg,0
images\train\fatigue\32089.jpg,0
images\train\fatigue\32091.jpg,0
images\train\fatigue\321.jpg,0
images\train\fatigue\3211.jpg,0
images\train\fatigue\32110.jpg,0
images\train\fatigue\32124.jpg,0
images\train\fatigue\32126.jpg,0
images\train\fatigue\32131.jpg,0
images\train\fatigue\32138.jpg,0
images\train\fatigue\32145.jpg,0
images\train\fatigue\32147.jpg,0
images\train\fatigue\32154.jpg,0
images\train\fatigue\32157.jpg,0
images\train\fatigue\32163.jpg,0
images\train\fatigue\32164.jpg,0
